Station;Code_Sandre;Date;Indicateur;IPQDE;Longitude_station;Latitude_station
NANCY-MAXEVILLE;25435700075;2020-10-31;102.51361529704526;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2020-11-01;103.64655514407177;2.0;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2020-11-02;104.2085127726154;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2020-11-03;104.23320913846865;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2020-11-04;103.70526521829844;2.0;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2020-11-05;102.55550879008072;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2020-11-06;101.6075305538952;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2020-11-07;100.9083468253224;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2020-11-08;100.50239713267756;2.0;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2020-11-09;100.48418958700195;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2020-11-10;100.8304794489638;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2020-11-11;101.50244710374159;2.0;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2020-11-12;102.45144818506792;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2020-11-13;102.41868529422376;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2020-11-14;101.57111610450714;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2020-11-15;99.93881310661742;2.0;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2020-11-16;98.00390743317274;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2020-11-17;95.6890041816452;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2020-11-18;92.8777059723229;2.0;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2020-11-19;89.38409587179414;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2020-11-20;86.86407116592108;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2020-11-21;85.36552078464027;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2020-11-22;84.81671242022752;2.0;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2020-11-23;85.07182618160824;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2020-11-24;86.2439130629567;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2020-11-25;88.34985658870558;2.0;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2020-11-26;91.30461319285894;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2020-11-27;94.59931940962072;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2020-11-28;98.13955765565399;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2020-11-29;101.84431709924117;2.0;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2020-11-30;104.31055722087666;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2020-12-01;105.8686390381382;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2020-12-02;106.66283864386648;2.0;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2020-12-03;106.72337528780687;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2020-12-04;106.43312626605284;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2020-12-05;105.7105125605359;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2020-12-06;104.42599493551675;2.0;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2020-12-07;103.5887769643658;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2020-12-08;103.21262364781492;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2020-12-09;103.2839430213267;2.0;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2020-12-10;103.76443964442457;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2020-12-11;104.08563346102578;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2020-12-12;104.25751368817232;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2020-12-13;104.28641814430848;2.0;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2020-12-14;103.91639612573928;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2020-12-15;103.16024900571405;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2020-12-16;102.00646270015066;2.0;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2020-12-17;100.41688523037304;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2020-12-18;98.5760751531541;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2020-12-19;96.60031628834624;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2020-12-20;94.46530747591468;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2020-12-21;92.43152664980444;2.0;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2020-12-22;90.5073833481954;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2020-12-23;88.70040690140017;2.0;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2020-12-24;87.01690855674235;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2020-12-25;86.0761221411083;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2020-12-26;85.7504238679129;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2020-12-27;86.13871334208069;2.0;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2020-12-28;86.85798319962794;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2020-12-29;87.85323622855948;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2020-12-30;89.06701949493768;2.0;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2020-12-31;90.44478627906548;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2021-01-01;91.46183560581379;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2021-01-02;92.11573668686165;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2021-01-03;92.3815591972122;2.0;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2021-01-04;92.5354320219954;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2021-01-05;92.58070520685013;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2021-01-06;92.51893481839724;2.0;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2021-01-07;92.34996589723141;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2021-01-08;92.12612986840522;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2021-01-09;91.84548177378586;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2021-01-10;91.50554110278021;2.0;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2021-01-11;91.14412222565426;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2021-01-12;90.76124193300107;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2021-01-13;90.35684234293566;2.0;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2021-01-14;89.930790413827;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2021-01-15;89.51546029500359;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2021-01-16;89.11145762725498;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2021-01-17;88.7193927502166;2.0;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2021-01-18;88.7184056909162;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2021-01-19;89.13519019886346;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2021-01-20;89.97421685412864;2.0;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2021-01-21;91.21694470962588;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2021-01-22;92.54330560641363;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2021-01-23;93.93986747762341;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2021-01-24;95.39401102346628;2.0;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2021-01-25;96.11797443811984;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2021-01-26;96.21934187322054;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2021-01-27;95.73359241118406;2.0;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2021-01-28;94.63630355394865;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2021-01-29;93.14268996315631;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2021-01-30;91.17737942392424;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2021-01-31;88.61616234304931;2.0;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2021-02-01;86.20235329910662;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2021-02-02;83.95272077853751;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2021-02-03;81.88209280953595;2.0;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2021-02-04;80.00233774860618;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2021-02-05;78.7227845258148;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2021-02-06;78.19618858873059;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2021-02-07;78.52224070647182;2.0;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2021-02-08;79.57777037499339;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2021-02-09;81.28748752148988;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2021-02-10;83.53353180588054;2.0;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2021-02-11;86.183482825022;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2021-02-12;88.06945151503673;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2021-02-13;89.33678775270302;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2021-02-14;90.05507716684374;2.0;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2021-02-15;90.12854328214505;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2021-02-16;89.57767941293692;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2021-02-17;88.3543567216317;2.0;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2021-02-18;86.32421022524059;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2021-02-19;84.39711808548282;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2021-02-20;82.60822944896022;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2021-02-21;80.9962184284568;2.0;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2021-02-22;80.01323551173398;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2021-02-23;79.6882525372596;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2021-02-24;79.99633506094216;2.0;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2021-02-25;80.86529725287501;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2021-02-26;81.7064152270078;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2021-02-27;82.52155144013723;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2021-02-28;83.31238159409827;2.0;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2021-03-01;83.96005787750764;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2021-03-02;84.46971679814203;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2021-03-03;84.84354551619208;2.0;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2021-03-04;85.08092871579734;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2021-03-05;85.03721668895021;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2021-03-06;84.72641150538509;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2021-03-07;84.15122426753436;2.0;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2021-03-08;83.3158299454852;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2021-03-09;82.20868106644247;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2021-03-10;80.80594677585636;2.0;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2021-03-11;79.0680038638377;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2021-03-12;77.97313375404427;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2021-03-13;77.70189704128305;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2021-03-14;78.3738326313238;2.0;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2021-03-15;79.52576305611167;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2021-03-16;81.07272192261607;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2021-03-17;82.92300755829389;2.0;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2021-03-18;84.9901918319145;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2021-03-19;86.30742050895294;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2021-03-20;86.95930283055479;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2021-03-21;86.95069872636252;2.0;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2021-03-22;87.05256489115972;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2021-03-23;87.28074426424097;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2021-03-24;87.65041059143374;2.0;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2021-03-25;88.17524789084227;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2021-03-26;89.15623704789053;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2021-03-27;90.53199485561836;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2021-03-28;92.2290735688512;2.0;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2021-03-29;93.76469513214174;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2021-03-30;95.1522438725044;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2021-03-31;96.40101847967142;2.0;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2021-04-01;97.51692925194745;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2021-04-02;98.22418822533292;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2021-04-03;98.56314391134936;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2021-04-04;98.55120225335092;2.0;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2021-04-05;98.12956994882921;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2021-04-06;97.29683401912456;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2021-04-07;96.0237171231445;2.0;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2021-04-08;94.24648010331104;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2021-04-09;92.32530874175802;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2021-04-10;90.99242026136368;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2021-04-11;90.47379522259676;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2021-04-12;89.28304054635063;2.0;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2021-04-13;89.69441042576507;;6.1737629;48.7122719
NANCY-MAXEVILLE;25435700075;2021-04-14;93.6092377560376;2.0;6.1737629;48.7122719
BELLEVILLE-SUR-MEUSE_VERDUN;25504300095;2021-02-04;77.56690148394263;2.0;5.367954599999999;49.1770768
BELLEVILLE-SUR-MEUSE_VERDUN;25504300095;2021-02-05;78.94551043965966;;5.367954599999999;49.1770768
BELLEVILLE-SUR-MEUSE_VERDUN;25504300095;2021-02-06;80.30208489897154;;5.367954599999999;49.1770768
BELLEVILLE-SUR-MEUSE_VERDUN;25504300095;2021-02-07;81.57396090189025;;5.367954599999999;49.1770768
BELLEVILLE-SUR-MEUSE_VERDUN;25504300095;2021-02-08;83.04328586562356;2.0;5.367954599999999;49.1770768
BELLEVILLE-SUR-MEUSE_VERDUN;25504300095;2021-02-09;84.71624565307297;;5.367954599999999;49.1770768
BELLEVILLE-SUR-MEUSE_VERDUN;25504300095;2021-02-10;86.5699125993713;2.0;5.367954599999999;49.1770768
BELLEVILLE-SUR-MEUSE_VERDUN;25504300095;2021-02-11;88.14168564146419;;5.367954599999999;49.1770768
BELLEVILLE-SUR-MEUSE_VERDUN;25504300095;2021-02-12;89.48566556619309;;5.367954599999999;49.1770768
BELLEVILLE-SUR-MEUSE_VERDUN;25504300095;2021-02-13;90.64621293606001;2.0;5.367954599999999;49.1770768
BELLEVILLE-SUR-MEUSE_VERDUN;25504300095;2021-02-14;91.4339750616186;;5.367954599999999;49.1770768
BELLEVILLE-SUR-MEUSE_VERDUN;25504300095;2021-02-15;91.71513222840444;;5.367954599999999;49.1770768
BELLEVILLE-SUR-MEUSE_VERDUN;25504300095;2021-02-16;91.50309043797293;2.0;5.367954599999999;49.1770768
BELLEVILLE-SUR-MEUSE_VERDUN;25504300095;2021-02-17;90.7626180428809;;5.367954599999999;49.1770768
BELLEVILLE-SUR-MEUSE_VERDUN;25504300095;2021-02-18;89.8173720325497;;5.367954599999999;49.1770768
BELLEVILLE-SUR-MEUSE_VERDUN;25504300095;2021-02-19;88.63284645667706;;5.367954599999999;49.1770768
BELLEVILLE-SUR-MEUSE_VERDUN;25504300095;2021-02-20;87.40234815253163;;5.367954599999999;49.1770768
BELLEVILLE-SUR-MEUSE_VERDUN;25504300095;2021-02-21;86.39076467176277;;5.367954599999999;49.1770768
BELLEVILLE-SUR-MEUSE_VERDUN;25504300095;2021-02-22;85.70557337944466;2.0;5.367954599999999;49.1770768
BELLEVILLE-SUR-MEUSE_VERDUN;25504300095;2021-02-23;85.35138593851885;;5.367954599999999;49.1770768
BELLEVILLE-SUR-MEUSE_VERDUN;25504300095;2021-02-24;85.32708431574844;2.0;5.367954599999999;49.1770768
BELLEVILLE-SUR-MEUSE_VERDUN;25504300095;2021-02-25;85.62349574595545;;5.367954599999999;49.1770768
BELLEVILLE-SUR-MEUSE_VERDUN;25504300095;2021-02-26;86.2180543297321;;5.367954599999999;49.1770768
BELLEVILLE-SUR-MEUSE_VERDUN;25504300095;2021-02-27;86.90389024197853;;5.367954599999999;49.1770768
BELLEVILLE-SUR-MEUSE_VERDUN;25504300095;2021-02-28;87.67961549564325;;5.367954599999999;49.1770768
BELLEVILLE-SUR-MEUSE_VERDUN;25504300095;2021-03-01;88.44872514139288;2.0;5.367954599999999;49.1770768
BELLEVILLE-SUR-MEUSE_VERDUN;25504300095;2021-03-02;89.08960038988656;;5.367954599999999;49.1770768
BELLEVILLE-SUR-MEUSE_VERDUN;25504300095;2021-03-03;89.61219261538267;;5.367954599999999;49.1770768
BELLEVILLE-SUR-MEUSE_VERDUN;25504300095;2021-03-04;90.02634841967445;2.0;5.367954599999999;49.1770768
BELLEVILLE-SUR-MEUSE_VERDUN;25504300095;2021-03-05;90.33765186983624;;5.367954599999999;49.1770768
BELLEVILLE-SUR-MEUSE_VERDUN;25504300095;2021-03-06;90.48820686470215;;5.367954599999999;49.1770768
BELLEVILLE-SUR-MEUSE_VERDUN;25504300095;2021-03-07;90.47163430216169;;5.367954599999999;49.1770768
BELLEVILLE-SUR-MEUSE_VERDUN;25504300095;2021-03-08;90.22827502890738;2.0;5.367954599999999;49.1770768
BELLEVILLE-SUR-MEUSE_VERDUN;25504300095;2021-03-09;89.8664981126977;;5.367954599999999;49.1770768
BELLEVILLE-SUR-MEUSE_VERDUN;25504300095;2021-03-10;89.37574565073703;2.0;5.367954599999999;49.1770768
BELLEVILLE-SUR-MEUSE_VERDUN;25504300095;2021-03-11;88.74088638638115;;5.367954599999999;49.1770768
BELLEVILLE-SUR-MEUSE_VERDUN;25504300095;2021-03-12;87.95133537084837;;5.367954599999999;49.1770768
BELLEVILLE-SUR-MEUSE_VERDUN;25504300095;2021-03-13;86.99506013461831;2.0;5.367954599999999;49.1770768
BELLEVILLE-SUR-MEUSE_VERDUN;25504300095;2021-03-14;86.29862273266895;;5.367954599999999;49.1770768
BELLEVILLE-SUR-MEUSE_VERDUN;25504300095;2021-03-15;85.97203060265271;;5.367954599999999;49.1770768
BELLEVILLE-SUR-MEUSE_VERDUN;25504300095;2021-03-16;85.65969009583961;2.0;5.367954599999999;49.1770768
BELLEVILLE-SUR-MEUSE_VERDUN;25504300095;2021-03-17;85.36605305470033;;5.367954599999999;49.1770768
BELLEVILLE-SUR-MEUSE_VERDUN;25504300095;2021-03-18;85.09635791833628;2.0;5.367954599999999;49.1770768
BELLEVILLE-SUR-MEUSE_VERDUN;25504300095;2021-03-19;84.85254734269111;;5.367954599999999;49.1770768
BELLEVILLE-SUR-MEUSE_VERDUN;25504300095;2021-03-20;85.04062010477652;;5.367954599999999;49.1770768
BELLEVILLE-SUR-MEUSE_VERDUN;25504300095;2021-03-21;85.2080040434523;;5.367954599999999;49.1770768
BELLEVILLE-SUR-MEUSE_VERDUN;25504300095;2021-03-22;85.19655853790778;2.0;5.367954599999999;49.1770768
BELLEVILLE-SUR-MEUSE_VERDUN;25504300095;2021-03-23;85.39092047643129;;5.367954599999999;49.1770768
BELLEVILLE-SUR-MEUSE_VERDUN;25504300095;2021-03-24;85.78853370704138;2.0;5.367954599999999;49.1770768
BELLEVILLE-SUR-MEUSE_VERDUN;25504300095;2021-03-25;86.38094875292667;;5.367954599999999;49.1770768
BELLEVILLE-SUR-MEUSE_VERDUN;25504300095;2021-03-26;87.1544358523181;;5.367954599999999;49.1770768
BELLEVILLE-SUR-MEUSE_VERDUN;25504300095;2021-03-27;87.73270163404267;;5.367954599999999;49.1770768
BELLEVILLE-SUR-MEUSE_VERDUN;25504300095;2021-03-28;88.15137238019614;;5.367954599999999;49.1770768
BELLEVILLE-SUR-MEUSE_VERDUN;25504300095;2021-03-29;88.49517072489502;;5.367954599999999;49.1770768
BELLEVILLE-SUR-MEUSE_VERDUN;25504300095;2021-03-30;88.76628208952837;2.0;5.367954599999999;49.1770768
BELLEVILLE-SUR-MEUSE_VERDUN;25504300095;2021-03-31;88.96885856782583;2.0;5.367954599999999;49.1770768
BELLEVILLE-SUR-MEUSE_VERDUN;25504300095;2021-04-01;89.10591144973013;;5.367954599999999;49.1770768
BELLEVILLE-SUR-MEUSE_VERDUN;25504300095;2021-04-02;89.17831900709061;;5.367954599999999;49.1770768
BELLEVILLE-SUR-MEUSE_VERDUN;25504300095;2021-04-03;89.1847538273069;;5.367954599999999;49.1770768
BELLEVILLE-SUR-MEUSE_VERDUN;25504300095;2021-04-04;89.21271384356541;;5.367954599999999;49.1770768
BELLEVILLE-SUR-MEUSE_VERDUN;25504300095;2021-04-05;89.2833559758188;;5.367954599999999;49.1770768
BELLEVILLE-SUR-MEUSE_VERDUN;25504300095;2021-04-06;89.39657635358431;2.0;5.367954599999999;49.1770768
BELLEVILLE-SUR-MEUSE_VERDUN;25504300095;2021-04-07;89.55405982558923;2.0;5.367954599999999;49.1770768
BELLEVILLE-SUR-MEUSE_VERDUN;25504300095;2021-04-08;89.75936298434809;;5.367954599999999;49.1770768
BELLEVILLE-SUR-MEUSE_VERDUN;25504300095;2021-04-09;90.01682276502724;;5.367954599999999;49.1770768
BELLEVILLE-SUR-MEUSE_VERDUN;25504300095;2021-04-10;90.33635595475329;;5.367954599999999;49.1770768
BELLEVILLE-SUR-MEUSE_VERDUN;25504300095;2021-04-11;90.59566260964114;;5.367954599999999;49.1770768
BELLEVILLE-SUR-MEUSE_VERDUN;25504300095;2021-04-12;90.8767438611543;2.0;5.367954599999999;49.1770768
METZ;25745200219;2021-01-12;111.32772592420082;2.0;6.192531;49.1453885
METZ;25745200219;2021-01-13;110.16660379608496;;6.192531;49.1453885
METZ;25745200219;2021-01-14;108.21082646659477;;6.192531;49.1453885
METZ;25745200219;2021-01-15;106.23049234628769;;6.192531;49.1453885
METZ;25745200219;2021-01-16;104.79128183026259;;6.192531;49.1453885
METZ;25745200219;2021-01-17;104.33296913909494;2.0;6.192531;49.1453885
METZ;25745200219;2021-01-18;105.15328858449837;;6.192531;49.1453885
METZ;25745200219;2021-01-19;107.28392044827015;2.0;6.192531;49.1453885
METZ;25745200219;2021-01-20;110.56334571446119;;6.192531;49.1453885
METZ;25745200219;2021-01-21;114.9094398831682;;6.192531;49.1453885
METZ;25745200219;2021-01-22;116.68534455967344;;6.192531;49.1453885
METZ;25745200219;2021-01-23;117.0859146091189;;6.192531;49.1453885
METZ;25745200219;2021-01-24;117.18402936677273;2.0;6.192531;49.1453885
METZ;25745200219;2021-01-25;116.86243110214129;;6.192531;49.1453885
METZ;25745200219;2021-01-26;115.97976808264345;2.0;6.192531;49.1453885
METZ;25745200219;2021-01-27;114.28089916612193;;6.192531;49.1453885
METZ;25745200219;2021-01-28;111.04890598196907;;6.192531;49.1453885
METZ;25745200219;2021-01-29;108.8841998291408;;6.192531;49.1453885
METZ;25745200219;2021-01-30;107.56466776598819;;6.192531;49.1453885
METZ;25745200219;2021-01-31;106.09223858503832;2.0;6.192531;49.1453885
METZ;25745200219;2021-02-01;104.46502861320884;;6.192531;49.1453885
METZ;25745200219;2021-02-02;102.68731804373348;2.0;6.192531;49.1453885
METZ;25745200219;2021-02-03;100.76768620032615;;6.192531;49.1453885
METZ;25745200219;2021-02-04;98.73186940786738;;6.192531;49.1453885
METZ;25745200219;2021-02-05;98.14905955858734;;6.192531;49.1453885
METZ;25745200219;2021-02-06;98.6081752100741;;6.192531;49.1453885
METZ;25745200219;2021-02-07;99.21067536502512;2.0;6.192531;49.1453885
METZ;25745200219;2021-02-08;99.97020201926121;;6.192531;49.1453885
METZ;25745200219;2021-02-09;100.88479294923306;2.0;6.192531;49.1453885
METZ;25745200219;2021-02-10;101.9370320618309;;6.192531;49.1453885
METZ;25745200219;2021-02-11;103.09807210795073;;6.192531;49.1453885
METZ;25745200219;2021-02-12;104.81998937952801;;6.192531;49.1453885
METZ;25745200219;2021-02-13;107.00761532640536;;6.192531;49.1453885
METZ;25745200219;2021-02-14;108.54957525029944;2.0;6.192531;49.1453885
METZ;25745200219;2021-02-15;109.49338749727993;;6.192531;49.1453885
METZ;25745200219;2021-02-16;109.88801511269934;2.0;6.192531;49.1453885
METZ;25745200219;2021-02-17;109.77649142904232;;6.192531;49.1453885
METZ;25745200219;2021-02-18;109.20221471020213;;6.192531;49.1453885
METZ;25745200219;2021-02-19;108.15078282271784;;6.192531;49.1453885
METZ;25745200219;2021-02-20;106.50988279538906;;6.192531;49.1453885
METZ;25745200219;2021-02-21;105.42888190791841;2.0;6.192531;49.1453885
METZ;25745200219;2021-02-22;105.10356582936303;;6.192531;49.1453885
METZ;25745200219;2021-02-23;105.62803027981344;2.0;6.192531;49.1453885
METZ;25745200219;2021-02-24;106.95825348066496;;6.192531;49.1453885
METZ;25745200219;2021-02-25;108.8937471976747;;6.192531;49.1453885
METZ;25745200219;2021-02-26;110.75044474196652;;6.192531;49.1453885
METZ;25745200219;2021-02-27;112.47467649598423;;6.192531;49.1453885
METZ;25745200219;2021-02-28;113.80884715838594;2.0;6.192531;49.1453885
METZ;25745200219;2021-03-01;114.7195195961287;;6.192531;49.1453885
METZ;25745200219;2021-03-02;115.21394232131443;2.0;6.192531;49.1453885
